1.00027960650025,q
2.198208277498,q
2.96115605722564,q
0.42368880684301,c
0.3795142412261801,c
1.30722996263912,q
0.41284009328845006,c
1.6792654866110501,q
1.458899896644,q
0.15396892857969996,c
0.87814616268569,c
0.13934979974821,c
1.7192986335763298,q
2.2628994908098,q
1.66000055878165,q
0.8999740882160501,c
1.43948762801705,q
0.5563839155066,c
2.2759414062990797,q
0.8604932588376999,c
1.47388938134825,q
1.3060091280746002,q
1.6050504019373,q
1.0212785787186,q
0.30375284397593005,c
2.3044800400466,q
0.1582087524229,c
0.7929137957179401,c
1.6504018784144499,q
2.0066444758672097,q
0.9890545573185701,c
1.8397760868653,q
0.4571166230616399,c
0.87535180672505,c
0.9834919806129802,c
0.39613466456720003,c
0.45639363620260004,c
1.85357366008525,q
1.2227182945625,q
1.55757310855362,q
2.03788663337689,q
2.29714477468517,q
0.01858996300946,c
0.7366799931048099,c
0.86092708950373,c
1.9012789414549003,q
1.2291688223756498,q
0.8737513726040099,c
1.26827821053828,q
0.8041872685552099,c
0.14741224154586002,c
0.6564304480928899,c
2.2537499206068503,q
1.91135428267321,q
1.60981355536997,q
0.16694681662564004,c
1.4588432290732498,q
0.7654123208222801,c
0.56658615782425,c
0.7956915658874499,c
0.1644824247898,c
0.9990330394925,c
0.9525924498798501,c
0.39299765003525,c
2.35537797978946,q
0.0892927385761,c
0.23419984515919998,c
0.30743715972709,c
1.4582390053012,q
1.11679784587018,q
0.9521049075669,c
0.50523595002457,c
1.49665500199258,q
1.5240196920911302,q
0.9916289616787701,c
2.22517745454749,q
2.27626716738896,q
0.2324647348178,c
1.06662736896416,q
0.5934776246702501,c
0.42031197642504997,c
0.012954009614449997,c
0.3356655202845,c
0.6509889085344501,c
1.1349810550261,q
0.42348265241989,c
1.6239854044850002,q
0.07479278817205001,c
0.26509471326469003,c
1.4469436309290398,q
2.05777885307121,q
0.6093059815114,c
1.5577561780840101,q
1.86766894574258,q
0.16806220180337,c
1.77566644867058,q
1.33643233052253,q
0.30209176339625,c
0.50393873658706,c
0.48676142640605,c
