0.13992776638864,0.74812898808025,c
0.01647747053316,1.4706226144792902,q
0.17330394154441,0.93609823997089,q
0.97419821541904,0.00015087945889,c
0.81419672191225,0.08098372743696,c
0.49626403249201007,1.2799820114964102,q
0.31120923003769,0.48589208595216,c
0.33223788224064005,0.24253398951076002,c
0.029336804144010003,0.8428767621222399,c
0.01714015113616,1.3016521254600901,q
0.26907303200625,1.2040622424252898,q
0.35987917014049003,0.07343888621521001,c
0.017552116243360002,1.038868524001,q
0.5397436822562499,1.2014683124480101,q
0.17083540634175998,0.41650308227024996,c
1.47654990887569,0.66045382102561,q
0.34408313539600005,0.24957298249983997,c
0.023317992425290004,0.8240708828722499,c
3.93466896e-06,0.4198084902316899,c
0.87776212258816,1.12438750593796,q
0.07680536018883999,0.595835785216,c
1.38260511446929,0.14950417696929,q
1.07099565627664,0.0072430142148099995,q
0.053105312826810004,1.0582430296483603,q
0.23459695677441,0.71304750077796,c
0.11724269061184002,0.11369109419721,c
0.71517500067204,0.20617357121956,c
0.01116553602241,0.15824213497156,c
1.2515709089376899,0.83574737854084,q
0.07955711024569,1.32517210838544,q
0.8935580595239999,0.37546844492304005,q
0.50468393100321,0.73446596869801,q
0.31921912402704,0.923738198769,q
0.65531761138561,0.02296979705241,c
0.37884197340195996,0.139699527696,c
1.3799151562644099,0.9003501018768401,q
0.27632400762409,0.34974508905624996,c
0.00033667479169,0.034668726981160004,c
0.25301503603599995,0.12111430101904001,c
0.49567302564024995,0.83275097019361,q
0.7479309289,0.017320428770410002,c
0.14029901413801,0.52068938606161,c
1.47117759482521,0.290045796481,q
0.85285243470001,0.00077334604281,c
0.49299103054224,0.22292099545400998,c
1.1250348497875602,0.03486786882435999,q
0.42591077601856003,0.03393395041689,c
0.520249166089,0.04354062316321001,c
0.57176176389049,0.16910550715536,c
0.10177573833361,0.6667932607908099,c
0.01575112851225,0.01070285426116,c
1.19362027135849,0.7177581758772099,q
0.47389497304008993,0.06174698191236,c
0.08756042001721,0.99243077774724,q
0.180297048996,0.0014464710562499998,c
1.5203496642051602,1.3390849930945599,q
0.03883552072929,0.14348898544036,c
0.40346023829904,0.010853347384360001,c
0.18198551232576002,0.9936471219422501,q
0.77980255793449,0.00032556789225000003,c
0.012238156126439999,1.2903610467283602,q
0.6756064054278401,0.73368150001441,q
0.46965034434816,0.00991291044496,c
0.029271514356639997,0.6696621885752101,c
0.96383404425025,0.018639894784000004,c
0.00069683856529,0.16037373799561,c
0.6015618750576399,0.17684733123684002,c
0.5004651281473601,0.00247822761124,c
0.18568187682724002,0.7629837319123599,c
0.48658367558025,0.024977558240409994,c
0.14982883617529,0.69283465621561,c
0.18335506872004,0.81144532416676,c
0.24035967217201,0.0036097866422500004,c
0.8224786742172101,0.44886690261009005,q
0.17457672784644002,0.7222251361468901,c
0.88148307345289,0.36042864752041,q
1.43348155350481,1.49692264144641,q
0.19570926601216002,0.035901154576,c
0.10124099421921001,0.22418349979204003,c
1.22795519966596,0.06848071401924,q
0.19234864463049,0.63777298072761,c
0.42496526572095994,0.60173950152969,q
0.188785036036,0.001121781049,c
0.4376415224070401,0.95270600763556,q
0.0019111236289600002,0.22259693848324,c
0.28856847628449,0.40705433566560995,c
0.36345802447504005,0.0011115889402500002,c
0.0006473971360000001,1.3375845402920101,q
0.39526406722009,0.6000835520803599,c
0.12074290636863999,0.05249171285449,c
1.5446224318465602,0.98726917844164,q
0.029089042136009997,0.017350553562249998,c
0.036132839464959994,0.8605495504956101,c
0.03008639418849,0.7043766507122499,c
0.49170626279329005,0.63321137821764,q
1.4539239774712898,0.23950012515624997,q
0.039393794353690004,1.40223087945889,q
1.0831099826404902,0.47599802346121,q
0.00918977228689,0.601857882025,c
0.9446803876408901,0.17681528813480998,q
